file_name,book,chapter,question
bamidbar32,במדבר פרק לב,במדבר פרק לב,"זוהי בקשתם: ""אִם מָצָאנוּ חֵן בְּעֵינֶיךָ יֻתַּן אֶת הָאָרֶץ הַזֹּאת לַעֲבָדֶיךָ לַאֲחֻזָּה"""
bamidbar32,במדבר פרק לב,במדבר פרק לב,"משה כועס ואומר להם: "" הַאַחֵיכֶם יָבֹאוּ לַמִּלְחָמָה וְאַתֶּם תֵּשְׁבוּ פֹה"""
bamidbar32,במדבר פרק לב,במדבר פרק לב,"משה מזכיר בדבריו ל 2 השבטים, את חטא המרגלים"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"חטא המרגלים היה: "" וַיָּנִיאוּ אֶת לֵב בְּנֵי יִשְׂרָאֵל לְבִלְתִּי בֹא אֶל הָאָרֶץ אֲשֶׁר נָתַן לָהֶם ה’"""
bamidbar32,במדבר פרק לב,במדבר פרק לב,"העונש על חטא המרגלים היה, כל מי שהיה בן  25 ומעלה לא יראה את הארץ"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"רק שני אנשים נשארו מהמרגלים, כלב ויהושע, כי האמינו בה'"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"משה מזהיר את שני השבטים שבבקשתם יגרמו: "" לִסְפּוֹת עוֹד עַל חֲרוֹן אַף ה’ אֶל יִשְׂרָאֵל"". ושוב יהיה עונש על ישראל"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"שני השבטים מציעים בבקשתם השנייה, לבנות גדרות לצאן וערים לילדיהם"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"שני השבטים מציעים בבקשתם השנייה, להיות חיל חלוץ בכיבוש הארץ"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"משה בתשובתו, מציע ששני השבטים יישארו רק לכיבוש של הימים הראשונים בארץ"
bamidbar32,במדבר פרק לב,במדבר פרק לב,משה בתשובתו לשני השבטים  משנה את סדר העדיפויות  ומקדים את הבנייה לילדיהם ורק אח'כ את גדרות הצאן
bamidbar32,במדבר פרק לב,במדבר פרק לב,שני השבטים אינם מסכימים לתנאיו של משה
bamidbar32,במדבר פרק לב,במדבר פרק לב,שני השבטים מסכימים להשאיר בגלעד את כל השייך להם
bamidbar32,במדבר פרק לב,במדבר פרק לב,יהושע וכלב הם הממונים על קיום התנאי ע'י שני השבטים
bamidbar32,במדבר פרק לב,במדבר פרק לב,"משה אומר לממונים על הביצוע של שני השבטים שהתנאי הוא, ששני השבטים יהוו חיל חלוץ במלחמות הכיבוש של ארץ כנען, רק כך ירשו נחלה בעבר הירדן המזרחי"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"בספר יהושע פרק כב מסופר ששניים וחצי השבטים, בדרכם חזרה מכיבוש הארץ, נחשדו ברצון להיתנתק מעם ישראל ע'י בניית מזבח"
bamidbar32,במדבר פרק לב,במדבר פרק לב,"שבט מנשה לא הוזכר עד עכשיו, רק כשמזכירה התורה את נחלות השבטים בעבר הירדן המזרחי היא מציינת גם את חצי שבט מנשה "
bamidbar32,במדבר פרק לב,במדבר פרק לב,שניים וחצי השבטים קיבלו נחלתם מהשטחים שנכבשו ממואב ואדום
bamidbar32,במדבר פרק לב,במדבר פרק לב,יאיר ונובח שינו שמות ערים שהם לכדו וקראו אותם על שמם
bamidbar22,במדבר פרק כב,במדבר פרק כב,"עם ישראל עקף את ארץ מואב בדרכו צפונה. כי נאסר עליו לצור על מואב, שהוא מבני לוט"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"בלק מלך מואב ראה: "" אֵת כָּל אֲשֶׁר עָשָׂה יִשְׂרָאֵל לָאֱמֹרִי"", כלומר, לסיחון ולעוג, וזה מה שגרם לו לפחוד"
bamidbar22,במדבר פרק כב,במדבר פרק כב,הפחד מישראל הביא לשלום בין האויבים: מדין ומואב
bamidbar22,במדבר פרק כב,במדבר פרק כב,פתורה = הבה לנו פתרון
bamidbar22,במדבר פרק כב,במדבר פרק כב,"בלק מבקש מבלעם: "" וְעַתָּה לְכָה נָּא אָרָה לִּי אֶת הָעָם הַזֶּה"""
bamidbar22,במדבר פרק כב,במדבר פרק כב,"בלעם אהב את ישראל ולכן , לא שמח לקללם"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"זקני מדין מציעים לזקני מואב: "" לִינוּ פֹה הַלַּיְלָה וַהֲשִׁבֹתִי אֶתְכֶם דָּבָר"""
bamidbar22,במדבר פרק כב,במדבר פרק כב,"ה' שואל את בלעם: "" מִי הָאֲנָשִׁים הָאֵלֶּה עִמָּךְ:"""
bamidbar22,במדבר פרק כב,במדבר פרק כב,"במשפט הבא שאומר בלעם לה': "" עַתָּה לְכָה קָבָה לִּי אֹתוֹ אוּלַי אוּכַל לְהִלָּחֶם בּוֹ וְגֵרַשְׁתִּיו"":, הוא מראה ששנא את ישראל פחות מבלק"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"ה' אוסר על בלעם ללכת לקלל את ישראל , ואילו בלעם אומר לשרים: ""כי מאן ה' לתתי להלוך עמכם"", כלומר, הנכם שרים מדרג נמוך ואין זה נאה שאלך עמכם"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"למשלחת השנייה ששולח בלק, אומר בלעם: "" אִם יִתֶּן לִי בָלָק מְלֹא בֵיתוֹ כֶּסֶף וְזָהָב לֹא אוּכַל לַעֲבֹר אֶת פִּי יְדֹוָד"" , לומדים מכאן שבלעם שנא כסף"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"ה' מרשה לבלעם ללכת, בתנאי, שיאמר רק מה שה' ישים בפיו"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"מרוב שמחה , על שהותר לו ללכת, חבש בלעם את אתונו בעצמו"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"מלאך ה' היה מלאך של רחמים, שלא רצהשבלעם ילך לקראת אובדנו"
bamidbar22,במדבר פרק כב,במדבר פרק כב,מלאך ה' ניצב בדרכו של בלעם שלוש פעמים
bamidbar22,במדבר פרק כב,במדבר פרק כב,בפעם הראשונה שראתה האתון את המלאך היא סטתה מהדרך
bamidbar22,במדבר פרק כב,במדבר פרק כב,"בפעם השלישית שראתה האתון את המלאך,  רבצה תחתיה"
bamidbar22,במדבר פרק כב,במדבר פרק כב,"""בדרך שאדם רוצה לילך בה מוליכין אותו"", לכן, הסכים המלאך שבלעם ימשיך בדרכו, שיוביל לאובדנו"
bamidbar22,במדבר פרק כב,במדבר פרק כב,בלק יצא לקראת בלעם עד לגבול הצפוני של ממלכתו באזור הארנון
bamidbar22,במדבר פרק כב,במדבר פרק כב,""" וַיֵּלֶךְ בִּלְעָם עִם בָּלָק וַיָּבֹאוּ קִרְיַת חֻצוֹת"", הסיבה כדי שבלעם יספיק להתקלח"
bereshit33,בראשית פרק לג,בראשית פרק לג,"כשיעקב ראה את עשו, הוא פיצל  את משפחתו לשני חלקים"
bereshit33,בראשית פרק לג,בראשית פרק לג,סדר המשפחה לקראת הפגישה: קודם בלהה וזילפה עם ילדיהן בסוף רחל ויוסף
bereshit33,בראשית פרק לג,בראשית פרק לג,יעקב השתחווה 8 פעמים לעשו
bereshit33,בראשית פרק לג,בראשית פרק לג,"בפגישה בין יעקב לעשו לא היו גילויי אהבה,  לא התחבקו , לא התנשקו לא בכו"
bereshit33,בראשית פרק לג,בראשית פרק לג,""" מִי אֵלֶּה לָּךְ?"" שואל יעקב את עשו"
bereshit33,בראשית פרק לג,בראשית פרק לג,""" הַיְלָדִים אֲשֶׁר חָנַן אֱלֹהִים אֶת עַבְדֶּך""ָ: אומר יעקב לעשו
"
bereshit33,בראשית פרק לג,בראשית פרק לג,"בפגישה עם עשו, רק אצל רחל, ניגש בנה יוסף ראשון"
bereshit33,בראשית פרק לג,בראשית פרק לג,""" מִי לְךָ כָּל הַמַּחֲנֶה הַזֶּה אֲשֶׁר פָּגָשְׁתִּי?"" שואל עשו את יעקב"
bereshit33,בראשית פרק לג,בראשית פרק לג,""" יְהִי לְךָ אֲשֶׁר לָךְ"", אומר עשו ליעקב"
bereshit33,בראשית פרק לג,בראשית פרק לג,יעקב לא הצליח לשכנע את עשו שיקח את מתנותיו
bereshit33,בראשית פרק לג,בראשית פרק לג,""" נִסְעָה וְנֵלֵכָה וְאֵלְכָה לְנֶגְדֶּךָ"" אומר יעקב לעשו"
bereshit33,בראשית פרק לג,בראשית פרק לג,"לדעת רמב'ן הדגיש יעקב ""ומתו כל הצאן"", כדי להדגיש שלא עולה בדעתו שהילדים ייפגעו מההליכה המאומצת"
bereshit33,בראשית פרק לג,בראשית פרק לג,"""הילדים רכים"" , ולכן , יש אפשרות לפי רמב'ן שהילדים לא ירצו ללכת"
bereshit33,בראשית פרק לג,בראשית פרק לג,"לדעת רמב'ן היתה עצת עשו , שילכו יחד עד שיגיעו ליצחק אביהם"
bereshit33,בראשית פרק לג,בראשית פרק לג,רמב'ן מביא את 'רבותינו' הסוברים שיעקב מאוד רצה להישאר עם עשו
bereshit33,בראשית פרק לג,בראשית פרק לג,""" עַד אֲשֶׁר אָבֹא אֶל אֲדֹנִי שֵׂעִירָה"", לדעת רמב'ן אין זאת הבטחה אלא כך מרחיק  יעקב את עצמו מעשו"
bereshit33,בראשית פרק לג,בראשית פרק לג,לדעת רמב'ן: יעקב רצה מאוד שעשו ישאר איתו
bereshit33,בראשית פרק לג,בראשית פרק לג,ר' ינאי המובא בפירושו של רמב'ן לפסוק טו מלמד שמעשהו של יעקב עם עשו הוא עצה לדורות: שאין לסמוך על גויים גם כשנראים תומכים בישראל
bereshit33,בראשית פרק לג,בראשית פרק לג,"העיר סוכות נמצאת בעבר הירדן המזרחי,. היא מוזכרת לא לטובה בימי גדעון."
bereshit33,בראשית פרק לג,בראשית פרק לג,"קניית השדה בשכם, לדעת רמב'ן , היתה שגיאה, ואין בה כל רמז לעתיד."
shmuela18_19,שמואל א',"פרקים יח, יט",בתחילת הפרק מתוארת ידידות יהונתן בן שאול עם דוד
shmuela18_19,שמואל א',"פרקים יח, יט",דוד קיבל משאול מינוי לראש עיר הבירה
shmuela18_19,שמואל א',"פרקים יח, יט","""הכה שאול באלפיו..."" הגורם הישיר לעויינות שאול כלפי דוד"
shmuela18_19,שמואל א',"פרקים יח, יט","שאול הטיל בדוד את חניתו 5 פעמים, כאשר ניגן לפניו"
shmuela18_19,שמואל א',"פרקים יח, יט",דוד מתמנה לשר רבבה
shmuela18_19,שמואל א',"פרקים יח, יט",מיכל בת שאול אהבה את דוד
shmuela18_19,שמואל א',"פרקים יח, יט",עבדי שאול מציעים לדוד בשם שאול את מיכל לאישה בתנאי שיהרוג 100 פלישתים ויביא את ערלותיהם כהוכחה
shmuela18_19,שמואל א',"פרקים יח, יט",המוהר שדוד הביא היה 200 פלישתים הרוגים. כך זכה דוד במיכל
shmuela18_19,שמואל א',"פרקים יח, יט",דוד היה המצליח ביותר מבין כל עבדי שאול
shmuela18_19,שמואל א',"פרקים יח, יט",יהונתן דיוח לדוד שאביו שאול לא רוצה להמיתו
shmuela18_19,שמואל א',"פרקים יח, יט","יהונתן משכנע את אביו שלא יפגע בדוד, שאול נשבע שדוד לא ייפגע"
shmuela18_19,שמואל א',"פרקים יח, יט","כשהיתה רוח רעה על שאול , דוד היה מנגן לפניו"
shmuela18_19,שמואל א',"פרקים יח, יט",בזמן הנגינה לא הטיל שאול את החנית בדוד
shmuela18_19,שמואל א',"פרקים יח, יט",דוד ברח הביתה מפני שאול
shmuela18_19,שמואל א',"פרקים יח, יט","מיכל מזהירה את דוד , אם יישאר בבית למחרת הוא יומת ע'י אביה"
shmuela18_19,שמואל א',"פרקים יח, יט",דוד בורח דרך הדלת ומיכל בונה צורת אדם במיטתו
shmuela18_19,שמואל א',"פרקים יח, יט",מיכל אומרת לשאול שדוד איים עליה להורגה
shmuela18_19,שמואל א',"פרקים יח, יט",דוד הגיע אל שמואל בבריחתו
shmuela18_19,שמואל א',"פרקים יח, יט","שאול שולח שליחים להביא את דוד מניות ברמה, הם לא ממלאים שליחותם אלא מצטרפים אל שמואל ודוד "
shmuela18_19,שמואל א',"פרקים יח, יט",שאול עצמו מגיע לרמה ומתנבא יחד עם כולם 
bamidbar27,במדבר פרק כז,במדבר פרק כז,בנות צלפחד ביקשו ממשה להישאר בעבר הירדן
bamidbar27,במדבר פרק כז,במדבר פרק כז,"מה שגרם לבנות נלפחד לבקש, הסיבה: היו לצלפחד בנים רבים מידי"
bamidbar27,במדבר פרק כז,במדבר פרק כז,בדברי ה' למשה שני חלקים. א. הוא נענה לבקשת הבנות. ב. ה' נותן דירוג ליורשים
bamidbar27,במדבר פרק כז,במדבר פרק כז,בפרק לו מציגים בני מנשה בעייה
bamidbar27,במדבר פרק כז,במדבר פרק כז,ה' מציע פתרון לבעייה שהעלו בני מנשה
bamidbar27,במדבר פרק כז,במדבר פרק כז,בנות צלופחד מסרבות לפתרון שהוצע להם בפרק לו
bamidbar27,במדבר פרק כז,במדבר פרק כז,בספר יהושע (פרק י'ז) מסופר על הנחלות שקיבלו בנות צלופחד
bamidbar27,במדבר פרק כז,במדבר פרק כז,בנות צלופחד התחתנו עם בני דודיהן משבט זבולון 
bamidbar27,במדבר פרק כז,במדבר פרק כז,"שמות הבנות: מחלה, תרצה, חגלה, מילכה ונועה"
bamidbar27,במדבר פרק כז,במדבר פרק כז,רש'י מציין שבהיענות ה' לבקשת בנות צלפחד: 'אשרי אדם שה' מודה לדבריו'.
bamidbar27,במדבר פרק כז,במדבר פרק כז,"ה' מורה למשה לעלות אל הר העברים, לראות את הארץ."
bamidbar27,במדבר פרק כז,במדבר פרק כז,"הסיבה שה' מזכיר כאן את חטאו של משה במי מריבה, כדי להדגיש שזה היה החטא היחיד"
bamidbar27,במדבר פרק כז,במדבר פרק כז,משה מבקש שה' ימנה מישהו אחר במקומו
bamidbar27,במדבר פרק כז,במדבר פרק כז,"תפקידו של המנהיג , לדעת משה, הינו ללכת מאחורי הלוחמים"
bamidbar27,במדבר פרק כז,במדבר פרק כז,גם במלחמה מול עוג הלך משה מאחור
bamidbar27,במדבר פרק כז,במדבר פרק כז,ה' מצווה את משה לקחת את יהושע כמנהיג
bamidbar27,במדבר פרק כז,במדבר פרק כז,הפירוש של 'ונתת מהודך עליו = העבר  לו מקרינת עור פניך
bamidbar27,במדבר פרק כז,במדבר פרק כז,היציאה למלחמה של יהושע תהיה על – פי אלעזר הכהן הגדול
bamidbar27,במדבר פרק כז,במדבר פרק כז,ה' אמר למשה לסמוך את יהושע ביד אחת ומשה סמכו בשתי ידיים
bamidbar27,במדבר פרק כז,במדבר פרק כז,יהושע מוסמך למנהיגות על ישראל ע'י משה
melahim1-3-5,,,שלמה נשא את בת פרעה לאישה
melahim1-3-5,,,"המשכן היה בגבעת בנימין, שם נראה ה' אל שלמה , ואמר לו : "" שְׁאַל מָה אֶתֶּן לָךְ"""
melahim1-3-5,,,"שלמה מבקש מה': "" וְנָתַתָּ לְעַבְדְּךָ לֵב שֹׁמֵעַ לִשְׁפֹּט אֶת עַמְּךָ לְהָבִין בֵּין טוֹב לְרָע"""
melahim1-3-5,,,ה' שמח על בקשת שלמה ומבטיח לו חכמה עצומה וגם עושר ואם ישמע בקול ה' יזכה גם לאריכות ימים
melahim1-3-5,,,"""משפט שלמה"" , קשור לשתי נשים שרבו על תינוק אחד שנשאר בחיים"
melahim1-3-5,,,"האחת טוענת שתינוקה של השנייה מת, ובלילה כשישנה החליפה שכנתה את התינוקות"
melahim1-3-5,,,"שלמה מצווה : "" גִּזְרוּ אֶת הַיֶּלֶד הַחַי לִשְׁנָיִם וּתְנוּ אֶת הַחֲצִי לְאַחַת וְאֶת הַחֲצִי לְאֶחָת"", כדי שתהיה חלוקה שווה בין השתיים"
melahim1-3-5,,,"האמא האמיתית קראה : "" בִּי אֲדֹנִי תְּנוּ לָהּ אֶת הַיָּלוּד הַחַי וְהָמֵת אַל תְּמִיתֻהוּ"""
melahim1-3-5,,,"כשעם ישראל שמע את משפט שלמה, אמר: יש לנו מלך לא חכם"
melahim1-3-5,,,שר צבאו של שלמה היה בניהו בן יהוידע
melahim1-3-5,,,אדונירם היה שר המיסים
melahim1-3-5,,, מערכת הניהול הכלכלי של שלמה כללה 20 נצבים
melahim1-3-5,,,כל נצב היה צריך לדאוג לכלכל את המלך ואת ביתו חודש בשנה
melahim1-3-5,,,טפת היתה בת שלמה. היתה נשואה לבן אבינדב
melahim1-3-5,,,בשמת היתה בת שלמה  היתה נשואה לאחימעץ
melahim1-3-5,,,עם ישראל חי בעושר ושמחה בימי שלמה
melahim1-3-5,,,"""איש תחת גפנו ותחת תאנתו מדן ועד באר שבע"" . מתאר את תקופת הבטחון של עם ישראל בימי שלמה"
melahim1-3-5,,,לשלמה היו 30 אלף פרשים
melahim1-3-5,,,חכמת שלמה לא הרשימה את העמים
melahim1-3-5,,,אלפי משלים ושירים חיבר שלמה
melahim1-3-5,,,חירם מלך צור היה אויבו הגדול של דוד
melahim1-3-5,,,"שלמה מבקש מחירם לכרות לו עצי ארזים מהלבנון , לצורך בניית המקדש"
melahim1-3-5,,,"שלמה נתן לחירם בתמורה לעבודתו, את כלכלת ביתו בחיטה ושמן"
melahim1-3-5,,,שלמה וחירם כרתו ביניהם ברית
melahim1-3-5,,,המס האנושי שהעלה שלמה מישראל היה 30 אלף איש
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",המצוה להעלות הנרות במנורה מוטלת על הכהן
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",במנורה היו 8 נרות
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",רק 2 דברים נעשו ללויים כדי להכשירם לעבודה: סמיכה והזאה
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",תפקיד בנ'י בהכשרת הלויים היה: לסמוך ידיהם עליהם
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","""מי חטאת"" , הינם מים ששאבו חוטאים"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",הלויים מונו לעבודת המקדש במקום הבכורים
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",הלויים הגיעו לעבודה במקדש בגיל 25 
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","הלוי התאמן בעבודות המקדש במשך 10 שנים, עד שהיה עצמאי בעבודות המקדש"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",בגיל 50 היה הלוי חוזר אל ביתו
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",התאריך בפסוק א' בפרק ט' מלמד שלמעשה פרק ט' קודם בזמנו לפרק א' בספר במדבר
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","הסיבה לפי רש'י שעניין הפסח מופיע רק כאן (בפרק ט'), כי, הדבר מלמד על משהו שלילי, במשך 40 שנות מדבר חגגו ישראל רק פבח אחד"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",בשנה השנייה חגגו ישראל את פסח מצרים
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",היו אנשים שהיו טמאים ולא יכלו לחוג את אותו פסח
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",פסח שני נחוג באייר
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","פסח שני , אוכל מצה ומרור אבל אין בו איסור חמץ"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","פסח שני אוכל את קרבן הפסח, אך אינו יום טוב"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",פסח שני עושה מי שלא התחשק לו לחוג פסח בזמנו
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","פסח שני , נקבע ע'י ה' כמענה לבקשת אנשים מישראל"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט","בספר במדבר, יש עוד מענה לבקשה: בנות צלפחד, מבקשות נחלה מאחר שלאביהן היו רק בנות"
bamidbar8_9,"במדבר פרקים ח, ט","במדבר פרקים ח, ט",לענן היו 5 תפקידים במסעות המדבר
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,את השירה אמר דוד אחרי מרד אבשלום
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"הביטויים : 'סלע', 'מצודה', 'צור' , מבטאים עוצמה"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"הביטויים : 'סלע', 'מצודה', 'צור', הינם הצהרה על אמונתו החזקה של דוד בה'"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"הביטויים: ""קרן ישעי, משגבי מושיעי"", מבטאים שה' נטש את דוד במלחמתו מול עמלק"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"""משברי מות, נחלי בליעל, חבלי שאול"" , מבטאים את עוצמת הסכנות בהם היה דוד"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"מפסוק ח' עד פס' טז , מתאר דוד את עוצמת ה' בבואו להושיע את עבדו"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,ה' לא הציל את דוד מידי אויביו
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"הסיבה שה' לא הציל את דוד, כי הוא לא שמע בקול ה'"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,דוד אינו מייחס את הצלחותיו להשגחת ה' עליו
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,ה' לא עזר לישראל במלחמתם באויביהם
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,בור = הכוונה בשירה לחומר מנקה . באמצעותו מבטא דוד את נקיון כפיו ושמירת דרך ה'
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,דוד מתאר את יכולתו הגבוהה במלחמותיו מול אויביו
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"דוד מתאר בשירתו את השגחתו המיוחדת של ה', על האדם, בעולם"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"דוד ראה את עורפם של אויביו, כלומר, היו בורחים ממנו"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,דוד מסיים את שירתו בהודאה לה'
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"ב'דברי דוד באחרונים', אומר דוד שמלכות עולם לצאצאיו, שהובטחה ע'י ה', מותנית אם ישמרו בניו את דרכי ה'"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,שלושת גיבורי דוד הראשיים מתוארים כאן כבעלי עוצמה גדולה מול האויבים
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,שלושת הגיבורים סירבו להביא מים לדוד מבור בית לחם כשהיה במערת עדולם
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"מעשי שני מפקדים ידועים, אבישי בן צרויה ובניהו בן יהוידע, מופיעים בפרקנו"
shmuelb22_23,שמואל ב',פרק כב  -  שירת דוד  פרק כג  גיבורי דוד,"בין שמות גיבורי דוד , מופיע גם שמו של בן אחיתופל, צלמון האחוחי "
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"סיבה נוספת שנשארו מעממי כנען בלתי כבושים, כדי שבני ישראל לא ישכחו כיצד נלחמים"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"בין העמים שנשארו כדי לנסות את ישראל: הקיני, היווני, הספרדי"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,""" לָדַעַת הֲיִשְׁמְעוּ אֶת מִצְוֹת יְדֹוָד אֲשֶׁר צִוָּה אֶת אֲבוֹתָם בְּיַד מֹשֶׁה:
סיבה נוספת מדוע נשארו מעממי כנען שלא נכבשו"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"משעבד ראשון: כושן רשעתיים, במשך שמונה שנים"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"כושן רשעתיים, היה מממלכה צפונית בשם ארם נהריים"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"עתניאל שופט שני, אחיו הצעיר של כלב, בשני מקומות קראנו שזכה בעכסה בת כלב לאישה"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,מעשה התשועה של עתניאל הביא לרגיעה של 30 שנה
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,עגלון היה מלך בני עמון
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,עגלון שיעבד את ישראל במשך שמונה שנים
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"אהוד בן גרא שופט שני, היה משבט בנימין"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"""איטר יד ימינו"", הכוונה משתמש בידו השמאלית"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,""" וְלָהּ שְׁנֵי פֵיוֹת גֹּמֶד אָרְכָּהּ"", פירוש: לבחורה הזאת שתי פיות"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,""" אִישׁ בָּרִיא מְאֹד"" , נאמר על אהוד"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"עגלון הוציא את כל הנוכחים, כי לא רצה שיראו כולם איך הוא מנצח את אהוד"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,""" דְּבַר אֱלֹהִים לִי אֵלֶיךָ"" אומר אהוד  ""וַיָּקָם מֵעַל הַכִּסֵּא"" עגלון קם מכסאו"
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,אהוד ניצל עובדת היותו איטר והיטעה את עגלון
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,אהוד השאיר את דלתות העליה פתוחות
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,אהוד הרויח הרבה זמן עם התרגיל שלו
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,אהוד הספיק להזעיק את בני ישראל שהיו בהר אפרים
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"מעברי הירדן ניתפסו ע'י אנשי אהוד, המואבים לא הצליחו לעבור את הירדן "
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,הניצחון היה גדול 20 אלף הרוגים למואבים
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,אהוד הביא שקט לתקופה של 90 שנה
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,שופט שלישי היה שמגר בן ענת
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,"שמגר הכה בפלישתים , והרג  800 איש "
shoftim3,ב'ה			                      שופטים  3			,                                         פרק ג 			שם________,את המכה בפלישתים עשה שמגר באמצעות מקל שמשמש לזרוז הבקר
bamidbar15,במדבר פרק טו,במדבר פרק טו,""" כִּי תָבֹאוּ אֶל אֶרֶץ מוֹשְׁבֹתֵיכֶם"", פירושו: המצוה הזאת יש לקיימה רק בבואכם לארץ"
bamidbar15,במדבר פרק טו,במדבר פרק טו,"על כל קרבן חייבים: לתת מנחה, סולת, שמן ויין"
